date,btc_open,btc_high,btc_low,btc_close,btc_volume,dvol_open,dvol_high,dvol_low,dvol_close,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,btc_log_return,spx_log_return,btc_rv_7d,spx_rv_7d,btc_rv_14d,spx_rv_14d,btc_rv_30d,spx_rv_30d,btc_iv,spx_iv,btc_vrp_7d,spx_vrp_7d,btc_vrp_14d,spx_vrp_14d,btc_vrp_30d,spx_vrp_30d
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,45.25,46.33,44.18,45.36,4892.9501953125,4929.31005859375,4887.39990234375,4927.93017578125,3525160000,13.979999542236328,15.350000381469728,13.59000015258789,13.600000381469728,0.0347563671107134,0.0075283655052462,0.4930358826731187,0.0702130622666303,0.5180459547243482,0.0792303949298786,0.5100124863086796,0.0960117410641235,0.4536,0.1360000038146973,-0.039435882673118705,0.065786941548067,-0.06444595472434822,0.05676960888481869,-0.056412486308679566,0.039988262750573794
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,45.36,47.29,45.25,46.91,4925.89013671875,4931.08984375,4916.27001953125,4924.97021484375,3836130000,13.6899995803833,13.739999771118164,13.229999542236328,13.3100004196167,-0.0083855794598922,-0.0006008303969786,0.5009209318179842,0.048279351098955,0.5152104938840717,0.0784759572736719,0.5105305695792534,0.0961446277691438,0.46909999999999996,0.133100004196167,-0.03182093181798429,0.08482065309721198,-0.046110493884071735,0.05462404692249509,-0.041430569579253396,0.03695537642702319
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,46.91,47.19,45.77,45.79,4899.18994140625,4906.75,4845.14990234375,4845.64990234375,4696120000,13.420000076293944,14.609999656677246,13.18000030517578,14.350000381469728,-0.0084447497973837,-0.0162368517407336,0.340228130599737,0.122562044656198,0.5095258699795716,0.1099838894483317,0.5055278851381185,0.108893791434656,0.4579,0.1435000038146973,0.11767186940026297,0.020937959158499303,-0.05162586997957164,0.03351611436636559,-0.04762788513811855,0.0346062123800413
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,45.79,46.07,44.32,44.76,4861.10986328125,4906.97021484375,4853.52001953125,4906.18994140625,4386090000,14.210000038146973,14.630000114440918,13.869999885559082,13.880000114440918,0.0117424356196099,0.0124162861140497,0.3399266675361959,0.1439094825339504,0.5153743423663941,0.1198780359850947,0.50427583767203,0.1134946756357742,0.4476,0.13880000114440919,0.10767333246380412,-0.005109481389541204,-0.06777434236639412,0.01892196515931449,-0.056675837672029994,0.025305325508634985
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,44.76,45.25,42.27,42.41,4916.06005859375,4975.2900390625,4907.990234375,4958.60986328125,3974350000,13.949999809265137,14.229999542236328,13.390000343322754,13.850000381469728,0.0027134001651212,0.0106277707226331,0.3416584085575712,0.1544189488509467,0.3864812400386704,0.1253111597239279,0.5035362448242162,0.1160325153354358,0.4241,0.1385000038146973,0.0824415914424288,-0.01591894503624941,0.03761875996132957,0.013188844090769397,-0.07943624482421624,0.022467488479261485
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,42.69,43.34,41.78,42.37,4957.18994140625,4957.18994140625,4918.08984375,4942.81005859375,4023640000,14.369999885559082,14.529999732971191,13.579999923706056,13.670000076293944,-0.0114378486965022,-0.0031914247092839,0.3590264211209169,0.156670444959809,0.3880339821519426,0.1247984883545298,0.4955258242111904,0.1065293923321731,0.42369999999999997,0.13670000076293942,0.06467357887908304,-0.01997044419686958,0.03566601784805734,0.011901512408409629,-0.07182582421119044,0.030170608430766327
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,42.37,43.58,41.83,42.87,4950.16015625,4957.77001953125,4934.8798828125,4954.22998046875,4440880000,13.56999969482422,13.779999732971191,12.979999542236328,13.0600004196167,0.0090959883104264,0.0023077459317481,0.2575661029010987,0.1560371219736362,0.3884056117799564,0.1190566714719746,0.4961351291062532,0.10342691436846,0.42869999999999997,0.130600004196167,0.17113389709890126,-0.02543711777746921,0.04029438822004355,0.01154333272419239,-0.06743512910625321,0.027173089827706998
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,42.87,44.09,41.81,43.82,4973.0498046875,4999.89013671875,4969.0498046875,4995.06005859375,4895590000,13.0600004196167,13.130000114440918,12.8100004196167,12.829999923706056,0.0286050546851993,0.0082076825940086,0.2279494323915806,0.1571274178622103,0.369992469104941,0.1185698215526998,0.5032655401657723,0.1052799831374457,0.4382,0.12829999923706056,0.21025056760841937,-0.02882741862514973,0.06820753089505899,0.009730177684360769,-0.06506554016577232,0.023020016099614862
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,43.82,46.07,43.81,44.91,4995.16015625,5000.39990234375,4987.08984375,4997.91015625,4341860000,12.949999809265137,13.170000076293944,12.739999771118164,12.789999961853027,0.0209527596700549,0.0005704205400905,0.232102704382942,0.1564900281527132,0.3760332501146363,0.1113053303630417,0.496023934925983,0.1050345777998778,0.44909999999999994,0.12789999961853027,0.21699729561705794,-0.028590028534182937,0.07306674988536366,0.016594669255488567,-0.04692393492598307,0.022865421818652462
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,44.91,48.67,44.74,47.79,5004.169921875,5030.06005859375,5000.33984375,5026.60986328125,3912990000,12.789999961853027,13.010000228881836,12.6899995803833,12.93000030517578,0.0399120635942179,0.0057259171287955,0.2699340204596488,0.089580244375242,0.296913919844979,0.1122471258692012,0.5050949154979358,0.1057372559289928,0.4779,0.1293000030517578,0.20796597954035118,0.039719758676515796,0.180986080155021,0.01705287718255659,-0.027194915497935845,0.023562747122764988
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,51.29,55.53,50.27,54.28,5026.830078125,5048.39013671875,5016.830078125,5021.83984375,3805740000,13.479999542236328,13.9399995803833,13.34000015258789,13.93000030517578,0.0573985222522949,-0.0009494041426524,0.3705186702962583,0.0799767011839978,0.3515120942098612,0.1131956444810009,0.5242286680607564,0.1059467140938677,0.5428000000000001,0.1393000030517578,0.17228132970374177,0.05932330186776,0.19128790579013888,0.026104358570756894,0.01857133193924365,0.033353288957890095
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,54.56,55.31,52.1,52.19,4967.93994140625,4971.2998046875,4920.31005859375,4953.169921875,4302190000,13.960000038146973,17.940000534057617,13.43000030517578,15.850000381469728,-0.0043703514941825,-0.0137686094198454,0.3872881536725076,0.1134207926087944,0.3591789934177389,0.132156746255426,0.5225778896821025,0.1143506812551221,0.5219,0.15850000381469728,0.13461184632749246,0.045079211205902886,0.16272100658226113,0.026343257559271277,-0.0006778896821024727,0.04414932255957518
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,52.19,56.44,51.72,55.13,4976.43994140625,5002.52001953125,4956.4501953125,5000.6201171875,3845600000,15.380000114440918,15.470000267028809,14.220000267028809,14.380000114440918,0.0413002181031989,0.0095341683042168,0.3327921383374183,0.1242992016000402,0.36432011687046,0.1358816802294753,0.5020282025268922,0.1148328315864495,0.5513,0.1438000011444092,0.21850786166258174,0.019500799544368994,0.18697988312954,0.007918320914933885,0.04927179747310784,0.028967169557959693
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,55.13,57.37,54.38,55.08,5003.14013671875,5032.72021484375,4999.43994140625,5029.72998046875,4137970000,14.270000457763672,14.640000343322754,13.9399995803833,14.010000228881836,0.0016364577734705,0.00580437267404,0.3525919290219225,0.1268083722439923,0.3484717721964396,0.1366243354675086,0.4768114182028389,0.1115171718946526,0.5508,0.14010000228881836,0.19820807097807747,0.013291630044826058,0.20232822780356036,0.0034756668213097586,0.07398858179716106,0.02858283039416576
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,55.08,55.9,54.05,55.24,5031.1298828125,5038.7001953125,4999.52001953125,5005.56982421875,3833270000,13.9399995803833,14.710000038146973,13.75,14.239999771118164,0.0046942461844267,-0.004815043575961,0.3750419755638453,0.1247828106322068,0.3393077463571403,0.1369754795896338,0.4715182245222658,0.112195917814671,0.5524,0.14239999771118164,0.17735802443615473,0.017617187078974847,0.21309225364285972,0.005424518121547844,0.08088177547773417,0.03020407989651064
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,56.83,57.83,55.59,55.63,4989.31982421875,4993.7099609375,4955.02001953125,4975.509765625,4034880000,15.09000015258789,15.90999984741211,15.06999969482422,15.420000076293944,0.0025810747942387,-0.0060234264658172,0.3950721559776083,0.1303316923785165,0.3287832771402406,0.140187788539527,0.4713000687183216,0.1146898711416727,0.5563,0.15420000076293944,0.1612278440223917,0.023868308384422943,0.22751672285975943,0.014012212223412451,0.08499993128167843,0.03951012962126674
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,55.63,55.63,53.1,54.01,4963.02978515625,4983.2099609375,4946.0,4981.7998046875,3788390000,15.539999961853027,16.1200008392334,15.220000267028809,15.34000015258789,-0.0078655105264593,0.0012634014951035,0.4001911408703758,0.1237591989432979,0.3280241456782882,0.1168514291723646,0.4416521480590477,0.1088055948071058,0.5401,0.1534000015258789,0.1399088591296242,0.029640802582581005,0.21207585432171183,0.0365485723535143,0.09844785194095235,0.0445944067187731
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,54.01,55.76,52.89,55.38,5038.830078125,5094.39013671875,5038.830078125,5087.02978515625,4051710000,14.279999732971191,14.640000343322754,14.119999885559082,14.539999961853027,-0.010878174198953,0.0209028886664034,0.2773488146986267,0.1819685808096534,0.3447465528286599,0.1355899533641363,0.4391093394767627,0.1220264056300681,0.5538000000000001,0.14539999961853028,0.27645118530137336,-0.036568581191123106,0.20905344717134017,0.009810046254393995,0.1146906605232374,0.023373593988462185
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,55.38,55.54,51.54,52.23,5100.919921875,5111.06005859375,5081.4599609375,5088.7998046875,3672790000,14.3100004196167,14.3100004196167,13.640000343322754,13.75,-0.010668655359765,0.0003478870265021,0.2875946059612502,0.147563574173062,0.3565480113694727,0.1306965801288856,0.440279922195329,0.1217058434134552,0.5223,0.1375,0.2347053940387498,-0.010063574173062001,0.1657519886305273,0.006803419871114408,0.08202007780467097,0.015794156586544816
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,55.17,57.09,54.46,56.05,5093.0,5097.66015625,5068.91015625,5069.52978515625,3683930000,14.170000076293944,14.199999809265137,13.65999984741211,13.739999771118164,0.070972524980306,-0.0037939392446684,0.4581924607234735,0.1477040790873039,0.4196390018515494,0.1311713417956465,0.4813347108904842,0.1226482405840105,0.5605,0.13739999771118164,0.10230753927652647,-0.010304081376122265,0.1408609981484506,0.006228655915535147,0.07916528910951581,0.014751757127171139
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,56.05,62.57,56.05,58.36,5074.60009765625,5080.68994140625,5057.2900390625,5078.18017578125,3925950000,13.630000114440918,13.75,13.40999984741211,13.43000030517578,0.0459372757555132,0.0017048955387209,0.5097557139798381,0.1452446276676896,0.4343858901488707,0.1311517669718954,0.422182840826567,0.1225977502987905,0.5836,0.1343000030517578,0.07384428602016191,-0.01094462461593182,0.14921410985112932,0.003148236079862393,0.16141715917343302,0.011702252752967296
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,58.36,73.6,54.99,67.76,5067.2001953125,5077.3701171875,5058.35009765625,5069.759765625,3789370000,13.520000457763672,13.899999618530272,13.4399995803833,13.84000015258789,0.0903734251045635,-0.0016595313211122,0.678578034654962,0.140766342195087,0.5271984497845206,0.1284084187317286,0.4826852160300032,0.12189972050164,0.6776000000000001,0.13840000152587892,-0.0009780346549619345,-0.0023663406692080724,0.15040155021547952,0.009991582794150328,0.1949147839699969,0.016500281024238922
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,67.76,73.2,65.32,65.54,5085.35986328125,5104.990234375,5061.89013671875,5096.27001953125,5219740000,14.140000343322754,14.149999618530272,13.300000190734863,13.399999618530272,-0.0210607908615077,0.0052154704557999,0.7257125897099918,0.1302206121909285,0.5615776059858686,0.1295719161634578,0.4887564607036576,0.1199908367653992,0.6554000000000001,0.13399999618530273,-0.07031258970999166,0.003779383994374219,0.0938223940141315,0.004428080021844916,0.1666435392963425,0.014009159419903522
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,65.54,66.45,63.23,65.37,5098.509765625,5140.330078125,5094.16015625,5137.080078125,4748110000,13.34000015258789,13.65999984741211,13.079999923706056,13.109999656677246,0.0203525709953411,0.0079759364333879,0.695400459456878,0.1317580644112244,0.555191446742444,0.1313699191826973,0.469002338268981,0.1196488469791293,0.6537000000000001,0.13109999656677246,-0.04170045945687795,-0.0006580678444519372,0.09850855325755603,-0.0002699226159248447,0.18469766173101904,0.011451149587643164
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,71.71,78.68,70.73,74.81,5130.990234375,5149.669921875,5127.18017578125,5130.9501953125,4758440000,13.489999771118164,13.579999923706056,13.31999969482422,13.489999771118164,0.0897432286306717,-0.001193974574963,0.7298710735120896,0.0654074246387575,0.611497896375154,0.1314642828231914,0.5176413505037002,0.1163337841636792,0.7481,0.13489999771118164,0.018228926487910413,0.06949257307242414,0.13660210362484604,0.0034357148879902433,0.2304586494962998,0.01856621354750243
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,74.81,77.17,73.14,73.19,5110.52001953125,5114.5400390625,5056.81982421875,5078.64990234375,4418410000,13.75,15.100000381469728,13.75,14.460000038146973,-0.0685531603092363,-0.0102454062759179,0.9505915824811916,0.0954003440833549,0.7173152078999775,0.1241607762689869,0.5390161443977003,0.1215731042753952,0.7319,0.14460000038146972,-0.21869158248119158,0.04919965629811482,0.014584792100022503,0.02043922411248282,0.1928838556022997,0.02302689610607453
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,73.19,77.52,70.88,74.85,5108.02978515625,5127.97021484375,5092.22021484375,5104.759765625,4559050000,14.270000457763672,14.93000030517578,13.890000343322754,14.5,0.0362145168030425,0.0051279328530016,0.913728639436268,0.0966294704127248,0.714397796070523,0.1201746334869359,0.541667348467589,0.1219601284029697,0.7484999999999999,0.145,-0.1652286394362681,0.048370529587275196,0.03410220392947694,0.024825366513064093,0.20683265153241093,0.02303987159703029
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,74.85,75.08,69.68,69.68,5132.3798828125,5165.6201171875,5128.2099609375,5157.35986328125,4137980000,14.979999542236328,14.979999542236328,14.25,14.4399995803833,0.0112739452488642,0.0102514022849836,0.908120277767028,0.1117161689249196,0.7114418054142857,0.1246788054595543,0.5407205508207896,0.1244685508246866,0.6968000000000001,0.144399995803833,-0.2113202777670279,0.0326838268789134,-0.014641805414285614,0.019721190344278702,0.15607944917921046,0.01993144497914641
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,69.68,76.0,68.52,71.87,5164.4599609375,5189.259765625,5117.5,5123.68994140625,4208870000,14.220000267028809,15.529999732971191,13.970000267028809,14.739999771118164,0.0192824863151763,-0.0065499229920503,0.7759045149874639,0.122193122896581,0.7088086053433635,0.1266618673804257,0.537361231025046,0.1264102054734342,0.7187,0.14739999771118165,-0.05720451498746393,0.02520687481460064,0.009891394656636465,0.020738130330755944,0.18133876897495405,0.02098979223774744
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,80.12,85.28,77.26,83.02,5111.9599609375,5124.66015625,5091.14013671875,5117.93994140625,3896430000,15.510000228881836,16.040000915527344,15.130000114440918,15.220000267028809,0.0564178903477524,-0.0011228682680281,0.7745599144245089,0.1200226827493024,0.7211497450906497,0.1225340423028767,0.5431325995185589,0.1264881028362388,0.8301999999999999,0.15220000267028808,0.05564008557549105,0.03217731992098567,0.10905025490935027,0.02966596036741137,0.2870674004814411,0.025711899834049284
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,83.02,83.03,76.37,78.08,5134.2998046875,5179.8701171875,5114.47998046875,5175.27001953125,4080510000,14.970000267028809,15.199999809265137,13.8100004196167,13.84000015258789,-0.0087242178114949,0.011139512586668,0.7988415454774747,0.1293220328295543,0.7218702752111646,0.1283826359759379,0.5461864851370957,0.1283992180553456,0.7807999999999999,0.13840000152587892,-0.01804154547747472,0.009077968696324629,0.05892972478883529,0.01001736554994101,0.23461351486290427,0.01000078347053332
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,78.08,81.86,77.19,77.5,5173.490234375,5179.14013671875,5151.8798828125,5165.31005859375,4282890000,13.890000343322754,14.039999961853027,13.670000076293944,13.75,0.0224248317904923,-0.0019263840021219,0.6351385531631412,0.1299309517546523,0.7052946878713122,0.0988501691096769,0.5411696555346821,0.1286567779673207,0.775,0.1375,0.13986144683685886,0.007569048245347709,0.0697053121286878,0.03864983089032312,0.23383034446531792,0.008843222032679315
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,77.5,77.9,73.09,74.58,5175.14013671875,5176.85009765625,5123.2998046875,5150.47998046875,4687970000,13.619999885559082,15.329999923706056,13.420000076293944,14.399999618530272,-0.023307911945009,-0.0028752210514951,0.4236175648364318,0.109107224564462,0.7196761566325703,0.1002555653966846,0.5490711346897568,0.1179532843027168,0.7458,0.1439999961853027,0.3221824351635682,0.034892771620840715,0.026123843367429678,0.0437444307886181,0.19672886531024325,0.026046711882585907
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,74.58,78.25,73.22,76.7,5123.31005859375,5136.85986328125,5104.35009765625,5117.08984375,7753670000,14.329999923706056,15.529999732971191,14.140000343322754,14.40999984741211,-0.0268183610911704,-0.0065040228597376,0.4654570150240442,0.1171546981065589,0.7165408730655077,0.103307400898927,0.5635989232308729,0.1162150778385512,0.767,0.14409999847412108,0.30154298497595583,0.02694530036756218,0.05045912693449228,0.04079259757519409,0.2034010767691271,0.027884920635569882
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,75.93,77.81,73.26,74.08,5154.77001953125,5175.60009765625,5145.47021484375,5149.419921875,4036220000,14.75,14.850000381469728,14.260000228881836,14.329999923706056,-0.0275688410995748,0.0062981842384804,0.5076834802363855,0.1048717690171815,0.7275669485977908,0.10600479916599,0.5764612521304016,0.11388274926586,0.7408,0.14329999923706058,0.23311651976361447,0.03842823021987908,0.013233051402209206,0.03729520007107058,0.16433874786959846,0.02941724997120057
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,74.08,76.61,71.35,76.61,5139.08984375,5180.31005859375,5131.58984375,5178.509765625,4031760000,14.5,14.859999656677246,13.800000190734863,13.81999969482422,-0.0876315556373349,0.0056332530443431,0.7149063392462488,0.0993161920817091,0.7482271041073194,0.1069756473973356,0.6449732072163086,0.113758255413971,0.7661,0.1381999969482422,0.0511936607537512,0.0388838048665331,0.017872895892680596,0.031224349550906597,0.12112679278369143,0.0244417415342712
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,76.61,79.78,75.28,77.73,5181.68994140625,5226.18994140625,5171.5498046875,5224.6201171875,4064850000,13.829999923706056,14.170000076293944,13.010000228881836,13.039999961853027,0.0910353115859427,0.0088647655163601,0.8705389687872092,0.106005894776793,0.8348444724937397,0.1104848633491184,0.6838834870723448,0.1157070788484333,0.7773,0.13039999961853027,-0.09323896878720916,0.024394104841737277,-0.05754447249373973,0.019915136269411868,0.09341651292765518,0.01469292077009697
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,77.73,78.12,74.29,75.26,5253.43017578125,5261.10009765625,5240.66015625,5241.52978515625,4207730000,12.979999542236328,13.079999923706056,12.399999618530272,12.920000076293944,-0.0350899773778561,0.0032313090945288,0.8848814017128606,0.089702757691909,0.8511973845816855,0.1071064041020987,0.6977467460134411,0.1141906100266799,0.7526,0.12920000076293944,-0.1322814017128605,0.03949724307103045,-0.09859738458168543,0.022093596660840736,0.054853253986558936,0.015009390736259537
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,75.26,75.55,71.72,72.46,5242.47998046875,5246.08984375,5229.8701171875,5234.18017578125,3374700000,12.920000076293944,13.149999618530272,12.579999923706056,13.0600004196167,-0.0263690073790988,-0.0014031718343267,0.8519963171543209,0.0888363698291146,0.7608455125667444,0.1072096728861536,0.7064839814822947,0.1144889325807239,0.7245999999999999,0.130600004196167,-0.12739631715432098,0.041763634367052396,-0.036245512566744464,0.02339033131001339,0.018116018517705168,0.01611107161544309
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,72.62,77.0,72.45,76.25,5219.52001953125,5229.08984375,5216.08984375,5218.18994140625,3331360000,13.670000076293944,13.670000076293944,13.109999656677246,13.1899995803833,0.0910791039811927,-0.0030596403820319,1.0767164777276874,0.0892579267958515,0.8019401186136997,0.0957744161729201,0.7392202453958873,0.1145290112343033,0.7625,0.13189999580383302,-0.31421647772768746,0.04264206900798152,-0.03944011861369978,0.036125579630912924,0.02327975460411269,0.01737098456952972
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,76.25,76.63,75.13,75.39,5228.85009765625,5235.16015625,5203.419921875,5203.580078125,3871790000,13.119999885559082,13.43000030517578,12.84000015258789,13.239999771118164,0.0015441704140665,-0.0028037219828057,1.0637929824193149,0.0765398050749081,0.7905194226929112,0.0965589541467337,0.7277893550041115,0.1149632776101918,0.7539,0.13239999771118163,-0.30989298241931484,0.05586019263627354,-0.036619422692911185,0.035841043564447936,0.026110644995888554,0.01743672010098983
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,75.39,76.52,74.11,75.78,5226.31005859375,5249.259765625,5213.919921875,5248.490234375,3850500000,13.130000114440918,13.34000015258789,12.65999984741211,12.779999732971191,-0.0074289380246216,0.008593595582706,1.0478198684577666,0.0824665032334351,0.7912162633572757,0.093820290780953,0.728414067358636,0.1077290836760564,0.7578,0.12779999732971192,-0.2900198684577666,0.04533349409627682,-0.033416263357275655,0.033979706548758926,0.02938593264136402,0.020070913653655528
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,75.78,77.25,75.57,76.53,5248.02978515625,5264.85009765625,5245.81982421875,5254.35009765625,3998270000,12.93000030517578,13.100000381469728,12.84000015258789,13.010000228881836,0.018690091094532,0.0011158627007616,0.8292263167926068,0.0801922230893035,0.790980632726558,0.0868421587867018,0.7232143654923561,0.1053013990572425,0.7653,0.13010000228881835,-0.06392631679260685,0.04990777919951485,-0.025680632726558072,0.04325784350211655,0.04208563450764391,0.024798603231575844
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,76.64,76.83,73.49,73.81,5257.97021484375,5263.9501953125,5229.2001953125,5243.77001953125,3325930000,13.609999656677246,14.149999618530272,13.550000190734863,13.649999618530272,-0.0161051231309507,-0.0020156145269577,0.6731657613379428,0.0669990838645592,0.7545709440387739,0.0875044242254856,0.7269030976945002,0.105059191048307,0.7381,0.13649999618530273,0.06493423866205716,0.06950091232074353,-0.016470944038773916,0.04899557195981713,0.011196902305499745,0.031440805136995736
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,73.81,75.34,73.58,74.37,5204.2900390625,5208.33984375,5184.0498046875,5205.81005859375,3886590000,13.739999771118164,15.43000030517578,13.68000030517578,14.609999656677246,-0.0619796082519771,-0.0072653882036724,0.7529499960837079,0.0778916142462565,0.7958557173369926,0.0839270692225629,0.7560865523291426,0.106546122042466,0.7437,0.14609999656677247,-0.009249996083707912,0.06820838232051597,-0.052155717336992535,0.062172927344209566,-0.012386552329142542,0.039553874524306476
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,74.38,74.72,72.15,72.45,5194.3701171875,5228.75,5194.3701171875,5211.490234375,3703250000,15.0,15.18000030517578,14.25,14.329999923706056,0.0075980030930285,0.0010905275233378,0.730386348221785,0.0787507001897164,0.7879462464792886,0.0832653099524807,0.755937209926731,0.1042632555272175,0.7245,0.14329999923706058,-0.0058863482217850205,0.06454929904734417,-0.06344624647928854,0.060034689284579876,-0.031437209926730936,0.03903674370984307
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,72.45,72.73,69.99,72.31,5244.0498046875,5256.58984375,5146.06005859375,5147.2099609375,4075680000,14.289999961853027,16.920000076293945,13.739999771118164,16.350000381469727,0.0375572576425187,-0.0124110356192622,0.4985607619530873,0.1061400498227155,0.8060976692502154,0.0993372129615261,0.7592330269340856,0.1118408333072918,0.7231000000000001,0.16350000381469726,0.22453923804691278,0.057359953991981766,-0.08299766925021534,0.06416279085317116,-0.03613302693408549,0.051659170507405455
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,72.31,73.54,71.68,71.96,5158.9501953125,5222.18017578125,5157.2099609375,5204.33984375,3386780000,16.450000762939453,16.75,15.529999732971191,16.030000686645508,-0.0097892027031338,0.0110380501356995,0.4989788741086606,0.1310652160762245,0.799539921153975,0.1049496699537636,0.758988340300395,0.0996434017860809,0.7195999999999999,0.16030000686645507,0.2206211258913393,0.029234790790230558,-0.07993992115397508,0.055350336912691464,-0.039388340300395064,0.06065660508037417
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,77.43,79.77,74.72,76.25,5211.3701171875,5219.56982421875,5197.35009765625,5202.39013671875,3278180000,16.239999771118164,16.5,15.109999656677246,15.1899995803833,0.0545080860685175,-0.0003747011900415,0.6097646653460275,0.1166851432254374,0.823624139047585,0.1024645767882255,0.7675365671229554,0.0996913650517527,0.7625,0.151899995803833,0.1527353346539725,0.035214852578395614,-0.06112413904758507,0.04943541901560751,-0.005036567122955415,0.05220863075208031
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,76.25,76.3,73.68,73.69,5217.02978515625,5224.81005859375,5160.77978515625,5209.91015625,3400680000,15.34000015258789,16.6299991607666,14.9399995803833,14.979999542236328,-0.0351541533965402,0.0014444494736345,0.641361264192565,0.1169824580087424,0.7357079050259877,0.1000935073617714,0.7576298126191331,0.0987748863563009,0.7369,0.14979999542236327,0.095538735807435,0.03281753741362088,0.0011920949740122921,0.04970648806059187,-0.020729812619133092,0.05102510906606238
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,73.69,74.1,72.12,72.32,5167.8798828125,5178.43017578125,5138.7001953125,5160.64013671875,3845930000,15.239999771118164,16.6200008392334,14.59000015258789,15.800000190734863,0.0212500630830319,-0.0095019818322125,0.6492436602921782,0.1273068139777833,0.6355344994747234,0.1004289359410381,0.7502155502364708,0.1032315018579613,0.7232,0.15800000190734864,0.07395633970782178,0.030693187929565352,0.08766550052527655,0.057571065966310536,-0.027015550236470842,0.05476850004938734
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,72.32,72.36,68.23,68.42,5172.9501953125,5211.77978515625,5138.77001953125,5199.06005859375,3509380000,16.020000457763672,17.610000610351562,14.90999984741211,14.90999984741211,-0.0088860361676844,0.0074172219833424,0.4875086716098885,0.1335018100561618,0.6145652573115099,0.105207337941905,0.7085027000727436,0.1048919064890149,0.6842,0.1490999984741211,0.19669132839011155,0.015598188417959291,0.06963474268849013,0.04389266053221609,-0.0243027000727436,0.04420809198510618
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,68.42,68.76,65.71,66.94,5171.509765625,5175.02978515625,5107.93994140625,5123.41015625,3963220000,14.90999984741211,19.200000762939453,14.90999984741211,17.309999465942383,-0.0421540247116934,-0.0146575878022485,0.5788537470049436,0.1583131660022528,0.6334193649642924,0.121050580359383,0.7175187963482326,0.1131742700554924,0.6694,0.17309999465942383,0.09054625299505636,0.014786828657171042,0.03598063503570759,0.05204941430004083,-0.04811879634823257,0.05992572460393143
