date,btc_open,btc_high,btc_low,btc_close,btc_volume,dvol_open,dvol_high,dvol_low,dvol_close,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.51658,68.51,73.49,68.51,71.51,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4248210000,25.540000915527344,26.239999771118164,23.8799991607666,24.020000457763672
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61276,71.51,72.79,69.11,71.7,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4159470000,24.3700008392334,24.780000686645508,23.739999771118164,23.959999084472656
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.1865,71.7,72.62,70.51,72.57,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4134170000,24.290000915527344,26.239999771118164,23.81999969482422,26.09000015258789
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.2498,72.57,74.77,71.68,72.55,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,4889640000,26.260000228881836,29.6299991607666,26.049999237060547,27.75
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.034966,93.99,107.5,92.78,106.0,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,5636890000,31.3700008392334,35.04999923706055,31.290000915527344,34.02000045776367
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.64671,106.0,113.43,97.87,103.09,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,5153890000,33.0099983215332,34.0,32.060001373291016,32.689998626708984
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.493467,103.09,142.02,89.15,89.15,3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,5530480000,32.38999938964844,32.77000045776367,27.760000228881836,29.6200008392334
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59429,89.15,119.65,88.53,119.65,3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,5644930000,30.350000381469727,34.81999969482422,30.350000381469727,32.95000076293945
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.33663,119.65,121.89,105.53,108.67,3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,8520740000,32.84000015258789,33.310001373291016,30.469999313354492,31.1299991607666
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.0749,99.27,99.52,93.8,97.96,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,5292260000,30.6299991607666,30.649999618530273,29.329999923706055,30.190000534057617
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.97938,97.96,100.67,96.79,99.76,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,5058990000,31.450000762939453,31.56999969482422,28.780000686645508,28.950000762939453
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.08716,99.76,99.84,91.29,91.46,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,5098640000,29.290000915527344,29.770000457763672,28.739999771118164,29.049999237060547
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.36622,91.46,93.09,88.23,90.66,3821.75,3913.64990234375,3821.75,3911.739990234375,8120260000,29.06999969482422,29.719999313354492,26.829999923706055,27.229999542236328
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0013,90.26,91.0,87.5,89.09,3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,4325310000,28.299999237060547,28.65999984741211,26.93000030517578,26.950000762939453
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.0832,89.09,90.02,85.93,87.5,3913.0,3945.860107421875,3820.139892578125,3821.550048828125,4270120000,26.899999618530273,28.68000030517578,26.469999313354492,28.36000061035156
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04379,87.5,91.54,86.17,91.37,3825.090087890625,3836.5,3799.02001953125,3818.830078125,4211240000,28.799999237060547,29.36000061035156,27.850000381469727,28.15999984741211
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.64806,91.37,99.17,90.93,94.14,3785.989990234375,3818.989990234375,3738.669921875,3785.3798828125,4840070000,29.420000076293945,30.219999313354492,28.280000686645508,28.709999084472656
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59494,94.14,95.49,90.28,92.97,3781.0,3829.820068359375,3752.10009765625,3825.330078125,4046950000,29.530000686645508,29.59000015258789,26.690000534057617,26.700000762939453
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.13756,86.99,87.51,84.43,86.08,3792.610107421875,3832.18994140625,3742.06005859375,3831.389892578125,5076590000,27.3700008392334,29.81999969482422,27.299999237060547,27.540000915527344
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.5808,81.78,84.1,81.62,82.25,3831.97998046875,3870.909912109375,3809.3701171875,3845.080078125,4417720000,27.84000015258789,28.06999969482422,26.43000030517578,26.729999542236328
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.58261,82.25,82.97,80.73,81.35,3858.85009765625,3910.6298828125,3858.85009765625,3902.6201171875,4057770000,26.729999542236328,26.790000915527344,25.65999984741211,26.079999923706055
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.57349,81.35,82.71,77.8,78.39,3888.260009765625,3918.5,3869.340087890625,3899.3798828125,3521620000,26.40999984741211,26.61000061035156,24.43000030517578,24.63999938964844
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.40724,75.86,80.67,75.5,80.52,3880.93994140625,3880.93994140625,3847.219970703125,3854.429931640625,3423480000,26.420000076293945,26.739999771118164,25.790000915527344,26.170000076293945
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.45862,80.52,86.07,80.4,85.86,3851.949951171875,3873.409912109375,3802.360107421875,3818.800048828125,3817210000,27.13999938964844,27.75,25.81999969482422,27.290000915527344
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.24888,85.86,86.43,80.89,80.89,3779.669921875,3829.43994140625,3759.070068359375,3801.780029296875,4109390000,27.350000381469727,29.059999465942383,26.229999542236328,26.81999969482422
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,80.89,84.68,79.51,81.35,3763.989990234375,3796.409912109375,3721.56005859375,3790.3798828125,4199690000,27.469999313354492,28.450000762939453,26.200000762939453,26.399999618530273
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3049,81.35,81.45,77.99,78.7,3818.0,3863.6201171875,3817.179931640625,3863.159912109375,4143800000,26.719999313354492,26.719999313354492,24.1299991607666,24.229999542236328
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73132,81.29,83.39,79.8,83.39,3883.7900390625,3902.43994140625,3818.6298828125,3830.85009765625,4046870000,24.829999923706055,25.90999984741211,24.3799991607666,25.299999237060547
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.76574,83.38,84.5,81.15,82.9,3860.72998046875,3939.81005859375,3860.72998046875,3936.68994140625,4041070000,25.1200008392334,25.40999984741211,24.229999542236328,24.5
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17094,82.9,87.1,79.76,83.99,3935.320068359375,3974.1298828125,3922.030029296875,3959.89990234375,4185300000,24.229999542236328,24.729999542236328,23.399999618530273,23.8799991607666
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68191,83.99,85.37,82.37,82.38,3955.469970703125,3999.2900390625,3927.639892578125,3998.949951171875,4132790000,24.06999969482422,24.670000076293945,22.920000076293945,23.11000061035156
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.43966,82.38,84.89,80.01,84.28,3998.429931640625,4012.43994140625,3938.860107421875,3961.6298828125,3979240000,23.299999237060547,23.809999465942383,22.40999984741211,23.030000686645508
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.76643,83.17,83.98,79.81,81.35,3965.719970703125,3975.300048828125,3943.4599609375,3966.840087890625,3568340000,24.329999923706055,24.56999969482422,23.190000534057617,23.36000061035156
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.24326,81.35,82.87,80.08,81.39,3953.219970703125,3953.219970703125,3910.739990234375,3921.050048828125,3778950000,23.950000762939453,25.309999465942383,23.81999969482422,24.690000534057617
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.19796,81.39,81.95,74.84,76.49,3951.429931640625,4039.56005859375,3951.429931640625,4023.610107421875,4112180000,24.270000457763672,24.40999984741211,23.020000457763672,23.239999771118164
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.0741,76.49,77.75,74.09,76.89,4026.1298828125,4078.949951171875,3992.969970703125,4072.429931640625,4413000000,23.329999923706055,23.540000915527344,22.219999313354492,22.329999923706055
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.50623,76.89,77.69,73.34,75.03,4087.330078125,4140.14990234375,4079.219970703125,4130.2900390625,4616360000,22.1299991607666,22.15999984741211,21.209999084472656,21.329999923706055
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16219,78.66,78.66,77.02,77.69,4112.3798828125,4144.9501953125,4096.02001953125,4118.6298828125,4202810000,22.40999984741211,23.270000457763672,22.260000228881836,22.84000015258789
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28225,77.69,78.66,76.59,77.79,4104.2099609375,4140.47021484375,4079.81005859375,4091.18994140625,4727710000,24.079999923706055,24.68000030517578,22.670000076293945,23.93000030517578
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.80995,77.79,78.23,75.05,75.87,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4351760000,23.86000061035156,23.920000076293945,21.68000030517578,21.950000762939453
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67016,75.87,75.87,72.98,73.67,4154.85009765625,4161.2900390625,4135.419921875,4151.93994140625,4283320000,22.059999465942383,22.65999984741211,21.440000534057617,21.440000534057617
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749,73.67,74.23,70.63,71.85,4115.8701171875,4151.580078125,4107.31005859375,4145.18994140625,4085940000,21.5,22.579999923706055,20.760000228881836,21.149999618530273
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44152,73.6,76.12,72.82,75.17,4155.93017578125,4186.6201171875,4128.97021484375,4140.06005859375,4221090000,21.739999771118164,22.010000228881836,20.829999923706055,21.290000915527344
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.50858,75.17,75.35,73.68,74.67,4133.10986328125,4137.2998046875,4112.08984375,4122.47021484375,3913090000,21.40999984741211,22.229999542236328,21.40999984741211,21.770000457763672
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,74.67,75.85,70.87,70.87,4181.02001953125,4211.02978515625,4177.259765625,4210.240234375,4546010000,22.280000686645508,22.34000015258789,19.540000915527344,19.739999771118164
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.79557,70.87,72.97,70.1,71.48,4227.39990234375,4257.91015625,4201.41015625,4207.27001953125,4630200000,19.84000015258789,20.850000381469727,19.709999084472656,20.200000762939453
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.5704,71.48,71.62,69.71,70.27,4225.02001953125,4280.47021484375,4219.77978515625,4280.14990234375,3788010000,20.34000015258789,20.350000381469727,19.1200008392334,19.530000686645508
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,70.89,71.1,68.94,70.2,4269.3701171875,4301.7900390625,4256.89990234375,4297.14013671875,3696830000,20.739999771118164,21.15999984741211,19.809999465942383,19.950000762939453
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.94821,70.2,71.61,69.76,71.55,4290.4599609375,4325.27978515625,4277.77001953125,4305.2001953125,4329820000,20.229999542236328,20.38999938964844,19.5,19.690000534057617
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.68766,71.55,75.42,70.68,75.32,4280.39990234375,4302.18017578125,4253.080078125,4274.0400390625,3885030000,19.739999771118164,20.6299991607666,19.40999984741211,19.899999618530273
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97011,74.09,75.05,73.44,74.82,4273.1298828125,4292.52978515625,4261.97998046875,4283.740234375,3340330000,20.510000228881836,20.61000061035156,19.43000030517578,19.559999465942383
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.87747,74.82,82.7,74.76,81.24,4266.31005859375,4266.31005859375,4218.7001953125,4228.47998046875,3761340000,20.15999984741211,21.270000457763672,20.079999923706055,20.600000381469727
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,79.02,80.97,78.42,80.35,4195.080078125,4195.080078125,4129.85986328125,4137.990234375,3907430000,22.40999984741211,24.6200008392334,22.38999938964844,23.799999237060547
2022-08-23,21400.75,21684.87,20890.14,21529.12,200967.77164,80.35,80.47,77.73,77.78,4133.08984375,4159.77001953125,4124.02978515625,4128.72998046875,3823520000,24.1299991607666,24.209999084472656,23.06999969482422,24.11000061035156
2022-08-24,21529.11,21900.0,21145.0,21368.08,174383.22046,77.78,78.37,73.91,75.59,4126.5498046875,4156.56005859375,4119.97021484375,4140.77001953125,3583630000,24.3700008392334,24.86000061035156,22.729999542236328,22.81999969482422
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78301,75.59,75.59,72.66,73.83,4153.259765625,4200.5400390625,4147.58984375,4199.1201171875,3566870000,22.40999984741211,23.1299991607666,21.770000457763672,21.780000686645508
2022-08-26,21559.04,21886.77,20107.9,20241.05,273811.61955,73.83,75.64,70.61,72.6,4198.740234375,4203.0400390625,4057.659912109375,4057.659912109375,3832750000,22.06999969482422,25.899999618530273,21.670000076293945,25.559999465942383
2022-08-29,19555.61,20433.62,19550.79,20285.73,210509.49545,76.16,76.92,72.75,73.2,4034.580078125,4062.989990234375,4017.419921875,4030.610107421875,3396510000,26.86000061035156,27.670000076293945,25.469999313354492,26.209999084472656
2022-08-30,20287.2,20576.25,19540.0,19811.66,256634.35529,73.2,77.69,71.62,75.78,4041.25,4044.97998046875,3965.2099609375,3986.159912109375,3835860000,25.75,27.690000534057617,25.1299991607666,26.209999084472656
2022-08-31,19813.03,20490.0,19797.94,20050.02,276946.60765,75.78,76.01,71.17,75.04,4000.669921875,4015.3701171875,3954.530029296875,3955.0,4542490000,25.86000061035156,26.6200008392334,25.309999465942383,25.8700008392334
2022-09-01,20048.44,20208.37,19565.66,20131.46,245289.97263,75.04,79.91,74.45,77.83,3936.72998046875,3970.22998046875,3903.64990234375,3966.85009765625,4152250000,26.8799991607666,27.450000762939453,25.25,25.559999465942383
2022-09-02,20132.64,20441.26,19755.29,19951.86,245986.6033,77.83,77.83,72.23,74.66,3994.659912109375,4018.429931640625,3906.2099609375,3924.260009765625,3665850000,25.510000228881836,26.280000686645508,23.190000534057617,25.469999313354492
2022-09-06,19795.34,20180.0,18649.51,18790.61,356315.05718,76.88,81.46,74.97,81.46,3930.889892578125,3942.550048828125,3886.75,3908.18994140625,4127340000,25.459999084472656,27.799999237060547,25.329999923706055,26.90999984741211
2022-09-07,18790.61,19464.06,18510.77,19292.84,287394.7788,81.46,84.32,75.62,76.12,3909.429931640625,3987.889892578125,3906.030029296875,3979.8701171875,3890320000,26.93000030517578,27.149999618530273,24.540000915527344,24.63999938964844
2022-09-08,19292.85,19458.25,19012.0,19319.77,262813.28273,76.12,76.14,74.09,75.72,3959.93994140625,4010.5,3944.81005859375,4006.179931640625,3966850000,24.700000762939453,25.899999618530273,23.559999465942383,23.61000061035156
2022-09-09,19320.54,21597.22,19291.75,21360.11,428919.74652,75.72,77.73,72.02,75.12,4022.93994140625,4076.81005859375,4022.93994140625,4067.360107421875,3901940000,23.489999771118164,23.56999969482422,22.63999938964844,22.790000915527344
2022-09-12,21826.87,22488.0,21538.51,22395.74,395395.61828,78.91,79.35,76.34,79.15,4083.669921875,4119.27978515625,4083.669921875,4110.41015625,3814200000,23.579999923706055,24.229999542236328,23.15999984741211,23.8700008392334
2022-09-13,22395.44,22799.0,19860.0,20173.57,431915.03333,79.15,83.44,78.25,81.07,4037.1201171875,4037.1201171875,3921.280029296875,3932.68994140625,4224550000,23.670000076293945,28.149999618530273,23.530000686645508,27.270000457763672
2022-09-14,20173.62,20541.48,19617.62,20226.71,340826.40151,81.07,81.25,76.02,78.19,3940.72998046875,3961.93994140625,3912.179931640625,3946.010009765625,4293240000,26.729999542236328,27.559999465942383,26.15999984741211,26.15999984741211
2022-09-15,20227.17,20330.24,19497.0,19701.88,333069.76076,78.19,79.61,75.28,76.05,3932.409912109375,3959.139892578125,3888.280029296875,3901.35009765625,4441830000,26.100000381469727,26.93000030517578,25.420000076293945,26.270000457763672
2022-09-16,19701.88,19890.0,19320.01,19803.3,283791.07064,76.05,76.54,70.57,70.57,3880.949951171875,3880.949951171875,3837.080078125,3873.330078125,7954650000,27.469999313354492,28.450000762939453,26.13999938964844,26.299999237060547
2022-09-19,19417.45,19686.2,18232.56,19537.02,380512.40306,74.86,74.86,70.23,70.23,3849.909912109375,3900.449951171875,3838.5,3899.889892578125,3766850000,27.690000534057617,27.950000762939453,25.559999465942383,25.760000228881836
2022-09-20,19537.02,19634.62,18711.87,18875.0,324098.3286,70.23,75.86,70.23,75.86,3875.22998046875,3876.010009765625,3827.5400390625,3855.929931640625,4058050000,25.649999618530273,27.809999465942383,25.61000061035156,27.15999984741211
2022-09-21,18874.31,19956.0,18125.98,18461.36,385034.10021,75.86,78.59,72.77,76.7,3871.39990234375,3907.070068359375,3789.489990234375,3789.929931640625,4078330000,28.030000686645508,30.18000030517578,25.549999237060547,27.989999771118164
2022-09-22,18461.36,19550.17,18356.39,19401.63,379321.72111,76.7,77.43,74.55,74.81,3782.360107421875,3790.89990234375,3749.449951171875,3757.989990234375,4284600000,28.15999984741211,28.3799991607666,26.709999084472656,27.350000381469727
2022-09-23,19401.63,19500.0,18531.42,19289.91,385886.91829,74.81,78.28,73.73,74.23,3727.139892578125,3727.139892578125,3647.469970703125,3693.22998046875,5144270000,27.68000030517578,32.310001373291016,27.579999923706055,29.920000076293945
2022-09-26,18809.13,19318.96,18680.72,19227.82,439239.21943,75.88,77.43,74.61,76.71,3682.719970703125,3715.669921875,3644.760009765625,3655.0400390625,4886140000,31.739999771118164,32.880001068115234,29.829999923706055,32.2599983215332
2022-09-27,19226.68,20385.86,18816.32,19079.13,593260.74161,76.71,79.19,71.29,76.88,3686.43994140625,3717.530029296875,3623.2900390625,3647.2900390625,4577740000,31.200000762939453,34.13999938964844,30.299999237060547,32.599998474121094
2022-09-28,19078.1,19790.0,18471.28,19412.82,521385.45547,76.88,84.19,76.1,79.4,3651.93994140625,3736.739990234375,3640.610107421875,3719.0400390625,4684850000,34.5,34.880001068115234,30.030000686645508,30.18000030517578
2022-09-29,19412.82,19645.52,18843.01,19591.51,406424.93256,79.4,81.89,77.01,77.52,3687.010009765625,3687.010009765625,3610.39990234375,3640.469970703125,4681810000,31.670000076293945,33.459999084472656,31.15999984741211,31.84000015258789
2022-09-30,19590.54,20185.0,19155.36,19422.61,444322.9534,77.52,77.78,71.6,74.06,3633.47998046875,3671.43994140625,3584.1298828125,3585.6201171875,5645360000,31.61000061035156,33.25,29.38999938964844,31.6200008392334
2022-10-03,19057.74,19719.1,18959.68,19629.08,293585.75212,76.42,76.42,70.06,70.07,3609.780029296875,3698.35009765625,3604.929931640625,3678.429931640625,4806680000,33.0,33.060001373291016,29.6299991607666,30.100000381469727
2022-10-04,19629.08,20475.0,19490.6,20337.82,327012.00127,70.07,72.06,69.26,69.87,3726.4599609375,3791.919921875,3726.4599609375,3790.929931640625,5146580000,29.520000457763672,29.6200008392334,28.559999465942383,29.06999969482422
2022-10-05,20337.82,20365.6,19730.0,20158.26,312239.75224,69.87,71.75,69.8,71.16,3753.25,3806.909912109375,3722.659912109375,3783.280029296875,4293180000,29.36000061035156,30.11000061035156,28.5,28.549999237060547
2022-10-06,20158.26,20456.6,19853.0,19960.67,320122.1702,71.16,72.25,68.67,68.73,3771.969970703125,3797.929931640625,3739.219970703125,3744.52001953125,4252100000,28.600000381469727,30.739999771118164,28.559999465942383,30.520000457763672
2022-10-07,19960.67,20068.82,19320.0,19530.09,220874.83913,68.73,70.02,65.99,65.99,3706.739990234375,3706.739990234375,3620.72998046875,3639.659912109375,4449660000,30.3700008392334,32.02000045776367,29.8799991607666,31.36000061035156
2022-10-10,19439.96,19525.0,19020.25,19131.87,212509.09849,67.51,70.59,66.52,68.98,3647.510009765625,3652.169921875,3588.10009765625,3612.389892578125,3834320000,32.93000030517578,33.9900016784668,32.04999923706055,32.45000076293945
2022-10-11,19131.87,19268.09,18860.0,19060.0,243473.84286,68.98,72.46,68.94,70.6,3595.860107421875,3640.659912109375,3568.449951171875,3588.840087890625,4759030000,33.560001373291016,34.43000030517578,32.45000076293945,33.630001068115234
2022-10-12,19060.0,19238.31,18965.88,19155.53,213826.26731,70.6,71.35,69.99,70.2,3590.830078125,3608.340087890625,3573.860107421875,3577.030029296875,4006830000,33.540000915527344,34.529998779296875,33.11000061035156,33.56999969482422
2022-10-13,19155.1,19513.79,18190.0,19375.13,399756.68337,70.2,75.28,65.99,66.11,3520.3701171875,3685.409912109375,3491.580078125,3669.909912109375,5021680000,33.599998474121094,33.869998931884766,31.6299991607666,31.940000534057617
2022-10-14,19375.58,19951.87,19070.37,19176.93,351634.32601,66.11,66.22,61.84,62.08,3690.409912109375,3712.0,3579.679931640625,3583.070068359375,4243030000,31.88999938964844,32.97999954223633,31.13999938964844,32.02000045776367
2022-10-17,19262.98,19676.96,19152.03,19549.86,222813.87634,63.27,63.68,59.46,60.01,3638.64990234375,3689.72998046875,3638.64990234375,3677.949951171875,4352780000,32.27000045776367,32.59000015258789,30.700000762939453,31.3700008392334
2022-10-18,19548.48,19706.66,19091.0,19327.44,260313.07848,60.01,62.96,59.21,62.26,3746.260009765625,3762.7900390625,3686.530029296875,3719.97998046875,4483740000,31.100000381469727,31.93000030517578,30.420000076293945,30.5
2022-10-19,19327.44,19360.16,19065.97,19123.97,186137.29538,62.26,62.49,60.02,60.9,3703.110107421875,3728.580078125,3666.510009765625,3695.159912109375,4223800000,30.940000534057617,31.899999618530273,30.760000228881836,30.760000228881836
2022-10-20,19123.35,19347.82,18900.0,19041.92,223530.13068,60.9,62.17,59.92,61.44,3689.050048828125,3736.0,3656.43994140625,3665.780029296875,4496620000,31.299999237060547,31.31999969482422,29.760000228881836,29.979999542236328
2022-10-21,19041.92,19250.0,18650.0,19164.37,269310.75769,61.44,63.02,59.37,62.19,3657.10009765625,3757.889892578125,3647.419921875,3752.75,5078020000,30.209999084472656,30.440000534057617,29.239999771118164,29.690000534057617
2022-10-24,19570.4,19601.15,19157.0,19329.72,256168.14467,64.07,65.39,62.68,64.31,3762.010009765625,3810.739990234375,3741.64990234375,3797.340087890625,4747930000,30.649999618530273,30.950000762939453,29.780000686645508,29.850000381469727
2022-10-25,19330.6,20415.87,19237.0,20080.07,326370.67061,64.31,67.64,63.48,65.61,3799.43994140625,3862.85009765625,3799.43994140625,3859.110107421875,4843120000,29.799999237060547,30.0,28.219999313354492,28.459999084472656
2022-10-26,20079.02,21020.0,20050.41,20771.59,380492.69576,65.61,68.51,63.78,66.28,3825.969970703125,3886.14990234375,3824.070068359375,3830.60009765625,4817310000,28.440000534057617,28.520000457763672,27.270000457763672,27.280000686645508
2022-10-27,20771.61,20872.21,20200.0,20295.11,328643.57791,66.28,66.29,60.35,61.41,3834.68994140625,3859.949951171875,3803.7900390625,3807.300048828125,4687320000,27.510000228881836,27.670000076293945,26.940000534057617,27.38999938964844
2022-10-28,20295.11,20750.0,20000.09,20591.84,287039.94569,61.41,61.76,54.57,55.08,3808.260009765625,3905.419921875,3808.260009765625,3901.06005859375,4459410000,27.43000030517578,27.59000015258789,25.75,25.75
2022-10-31,20627.48,20845.92,20237.95,20490.74,303567.61628,60.36,62.59,59.1,59.63,3881.85009765625,3893.72998046875,3863.179931640625,3871.97998046875,4820620000,26.90999984741211,27.06999969482422,25.84000015258789,25.8799991607666
2022-11-01,20490.74,20700.0,20330.74,20483.62,279932.43771,59.63,60.65,59.42,59.92,3901.7900390625,3911.7900390625,3843.800048828125,3856.10009765625,4481210000,25.959999084472656,26.350000381469727,25.65999984741211,25.809999465942383
2022-11-02,20482.81,20800.0,20048.04,20151.84,373716.27299,59.92,60.63,56.41,56.41,3852.89990234375,3894.43994140625,3758.679931640625,3759.68994140625,4899000000,26.040000915527344,26.6200008392334,25.38999938964844,25.86000061035156
2022-11-03,20151.84,20393.32,20031.24,20207.82,319185.1544,56.41,56.41,52.98,53.98,3733.25,3750.590087890625,3698.14990234375,3719.889892578125,4625290000,25.979999542236328,26.8700008392334,25.100000381469727,25.299999237060547
2022-11-04,20207.12,21302.05,20180.96,21148.52,453694.39165,53.98,57.08,53.26,54.19,3766.97998046875,3796.340087890625,3708.840087890625,3770.550048828125,5400180000,25.6299991607666,25.709999084472656,24.0,24.549999237060547
2022-11-07,20905.58,21069.77,20384.89,20591.13,386977.60337,56.76,59.69,56.31,59.48,3780.7099609375,3813.949951171875,3764.699951171875,3806.800048828125,4341620000,25.670000076293945,25.670000076293945,24.34000015258789,24.350000381469727
2022-11-08,20590.67,20700.88,17166.83,18547.23,760705.362783,59.48,94.83,59.31,76.66,3817.02001953125,3859.39990234375,3786.280029296875,3828.110107421875,4607640000,24.709999084472656,26.15999984741211,24.239999771118164,25.540000915527344
2022-11-09,18545.38,18587.76,15588.0,15922.81,731926.929729,76.66,122.01,75.83,114.72,3810.93994140625,3818.199951171875,3744.219970703125,3748.570068359375,4645010000,25.34000015258789,26.350000381469727,25.020000457763672,26.09000015258789
2022-11-10,15922.68,18199.0,15754.26,17601.15,608448.36432,114.72,115.37,85.05,93.12,3859.889892578125,3958.330078125,3859.889892578125,3956.3701171875,5781260000,26.510000228881836,26.59000015258789,22.84000015258789,23.530000686645508
2022-11-11,17602.45,17695.0,16361.6,17070.31,393552.86492,93.12,107.16,82.51,102.11,3963.719970703125,4001.47998046875,3944.820068359375,3992.929931640625,5593310000,23.88999938964844,23.90999984741211,22.3700008392334,22.520000457763672
2022-11-14,16331.78,17190.0,15815.21,16619.46,380210.7775,107.88,112.14,89.9,98.18,3977.969970703125,4008.969970703125,3956.39990234375,3957.25,4561930000,23.989999771118164,24.329999923706055,22.86000061035156,23.729999542236328
2022-11-15,16617.72,17134.69,16527.72,16900.57,282461.84391,98.18,98.18,82.7,89.99,4006.409912109375,4028.840087890625,3953.169921875,3991.72998046875,5015310000,23.770000457763672,26.219999313354492,23.18000030517578,24.540000915527344
2022-11-16,16900.57,17015.92,16378.61,16662.76,261493.40809,89.99,103.25,81.08,98.64,3976.820068359375,3983.090087890625,3954.340087890625,3958.7900390625,4165320000,24.290000915527344,24.719999313354492,23.989999771118164,24.11000061035156
2022-11-17,16661.61,16751.0,16410.74,16692.56,228038.97873,98.64,98.64,75.19,76.97,3919.260009765625,3954.330078125,3906.5400390625,3946.56005859375,4051780000,24.049999237060547,25.18000030517578,23.809999465942383,23.93000030517578
2022-11-18,16692.56,17011.0,16546.04,16700.45,214224.18184,76.97,77.03,72.35,74.71,3966.389892578125,3979.889892578125,3935.97998046875,3965.340087890625,4037360000,24.030000686645508,24.1200008392334,22.979999542236328,23.1200008392334
2022-11-21,16279.5,16319.0,15476.0,15781.29,324096.997753,80.26,82.89,79.09,80.81,3956.22998046875,3962.0,3933.340087890625,3949.93994140625,3850690000,24.049999237060547,24.1200008392334,22.299999237060547,22.36000061035156
2022-11-22,15781.29,16315.0,15616.63,16226.94,239548.06623,80.81,83.39,79.09,79.71,3965.510009765625,4005.8798828125,3956.8798828125,4003.580078125,3887990000,22.59000015258789,22.709999084472656,21.280000686645508,21.290000915527344
2022-11-23,16227.96,16706.0,16160.2,16603.11,264927.70408,79.71,79.88,74.5,75.27,4000.300048828125,4033.780029296875,3998.659912109375,4027.260009765625,3279720000,21.489999771118164,21.780000686645508,20.31999969482422,20.350000381469727
