date,btc_open,btc_high,btc_low,btc_close,btc_volume,dvol_open,dvol_high,dvol_low,dvol_close,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,btc_log_return,spx_log_return,btc_rv_7d,spx_rv_7d,btc_rv_14d,spx_rv_14d,btc_rv_30d,spx_rv_30d,btc_iv,spx_iv,btc_vrp_7d,spx_vrp_7d,btc_vrp_14d,spx_vrp_14d,btc_vrp_30d,spx_vrp_30d,btc_stress,spx_stress,global_stress,regime_label
2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.4671,54.39,59.38,53.44,54.2,3912.77001953125,3934.050048828125,3846.320068359375,3861.590087890625,5518190000,23.34000015258789,28.969999313354492,21.790000915527344,24.799999237060547,-0.0104426920836925,-0.0145839694360666,0.3871408598599921,0.208900869639284,0.3546849645336417,0.1701763746758437,0.4736022451835329,0.166458164210246,0.542,0.2479999923706054,0.1548591401400079,0.0390991227313214,0.1873150354663583,0.0778236176947617,0.0683977548164671,0.0815418281603594,0,0,0,normal
2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31259,58.87,70.39,54.56,62.24,3835.1201171875,3905.050048828125,3808.860107421875,3855.760009765625,6558020000,24.049999237060547,30.809999465942383,23.850000381469727,26.520000457763672,0.179532489243478,-0.0015109018407387,1.2842390456589523,0.1958201808484381,0.8968428810739296,0.1530234391536706,0.7133383975412426,0.1659913854656786,0.6224000000000001,0.2652000045776367,-0.6618390456589522,0.0693798237291986,-0.2744428810739295,0.1121765654239661,-0.0909383975412425,0.0992086191119581,0,0,0,normal
2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93423,62.24,68.19,59.71,63.46,3894.010009765625,3937.2900390625,3873.6298828125,3919.2900390625,5665870000,26.850000381469727,27.239999771118164,22.270000457763672,23.729999542236328,0.0228335295528605,0.0163423882353636,1.2322751177780298,0.1972543464309225,0.9009777895902412,0.1728871191406529,0.7149692392438033,0.1704879631361754,0.6346,0.2372999954223632,-0.5976751177780297,0.0400456489914407,-0.2663777895902411,0.0644128762817103,-0.0803692392438032,0.0668120322861878,0,0,0,normal
2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.72984,63.46,70.1,61.88,64.15,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,6594010000,23.209999084472656,29.90999984741211,23.190000534057617,26.13999938964844,-0.0157184970805925,-0.0070053639293535,1.244253852545881,0.1940792116690219,0.9026949679411896,0.1716518983148256,0.7161777664799284,0.1649615890468047,0.6415000000000001,0.2613999938964844,-0.602753852545881,0.0673207822274624,-0.2611949679411895,0.0897480955816587,-0.0746777664799283,0.0964384048496797,0,0,0,normal
2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.32998,64.15,64.15,56.98,62.45,3878.929931640625,3964.4599609375,3864.110107421875,3960.280029296875,5695790000,26.190000534057617,27.489999771118164,22.969999313354492,22.989999771118164,0.0289409709791094,0.0174095762490317,1.238384376016688,0.2223567085406908,0.8964513528655548,0.185582873992797,0.7171173327856647,0.1705304682103505,0.6245,0.2298999977111816,-0.6138843760166879,0.0075432891704908,-0.2719513528655547,0.0443171237183846,-0.0926173327856646,0.0593695295008311,0,0,0,normal
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091,62.45,69.46,60.76,66.59,3958.68994140625,3958.909912109375,3901.27001953125,3916.639892578125,9354280000,22.920000076293945,26.13999938964844,22.579999923706055,25.510000228881836,0.0915382366931726,-0.0110806212739537,1.2743299637848364,0.229334145003503,0.9684245388013074,0.1904335124810301,0.7616244512901943,0.1658948512412441,0.6659,0.2551000022888183,-0.6084299637848364,0.0257658572853153,-0.3025245388013073,0.0646664898077882,-0.0957244512901942,0.0892051510475742,1,0,1,stress
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373,73.34,73.83,68.08,68.23,3917.469970703125,3956.6201171875,3916.889892578125,3951.570068359375,5347140000,27.770000457763672,28.90999984741211,24.0,24.149999618530273,0.0116810437754452,0.0088788696359408,1.1013166968028996,0.2075488247935181,0.9611199409939976,0.1948471998560852,0.761505581612223,0.1669834027256281,0.6823,0.2414999961853027,-0.4190166968028995,0.0339511713917846,-0.2788199409939975,0.0466527963292175,-0.079205581612223,0.0745165934596746,1,0,1,stress
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422,68.23,71.75,67.0,70.06,3975.889892578125,4009.080078125,3971.18994140625,4002.8701171875,4920240000,24.15999984741211,24.15999984741211,21.290000915527344,21.3799991607666,0.0139179151711749,0.0128986475185591,1.0595989632149034,0.1838823071924361,0.9604575539558762,0.2013805918965588,0.7546969295764439,0.1714620417266986,0.7006,0.213799991607666,-0.3589989632149034,0.0299176844152299,-0.2598575539558762,0.0124193997111072,-0.0540969295764438,0.0423379498809674,1,0,1,stress
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,68.92,70.11,63.29,63.89,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,4533010000,21.799999237060547,22.3799991607666,19.940000534057617,22.260000228881836,-0.0308751025112408,-0.0166002486398428,0.6192858543307052,0.2245683709577686,0.9750503391898032,0.21177326760379,0.7613380298249416,0.172243682812988,0.6389,0.2226000022888183,0.0196141456692948,-0.0019683686689502,-0.3361503391898032,0.0108267346850283,-0.1224380298249415,0.0503563194758303,1,0,1,stress
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,63.89,67.31,61.07,66.43,3959.2099609375,4007.659912109375,3919.050048828125,3948.719970703125,4991600000,21.540000915527344,24.90999984741211,20.15999984741211,22.61000061035156,0.0376104838761249,0.0029800838691824,0.6308949562804754,0.2045915843275117,0.9415975867713376,0.1985090206997377,0.7651043314987227,0.1704907448367018,0.6643000000000001,0.2261000061035155,0.0334050437195246,0.0215084217760038,-0.2772975867713375,0.0275909854037778,-0.1008043314987225,0.0556092612668137,1,0,1,stress
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,66.43,67.76,64.5,65.06,3939.2099609375,3972.739990234375,3909.159912109375,3970.989990234375,4583970000,22.11000061035156,25.209999084472656,21.600000381469727,21.739999771118164,-0.0301706044537672,0.0056239630843032,0.6696306231926551,0.1975708145325139,0.9612327670113888,0.2007674460473269,0.7529089093375269,0.1701461675399767,0.6506000000000001,0.2173999977111816,-0.019030623192655,0.0198291831786677,-0.3106327670113887,0.0166325516638547,-0.1023089093375267,0.0472538301712049,1,0,1,stress
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898,63.23,65.95,61.97,62.12,3982.929931640625,4003.830078125,3970.489990234375,3977.530029296875,4233540000,22.049999237060547,22.93000030517578,20.56999969482422,20.600000381469727,-0.0120765023455826,0.001645599563767,0.6852909056080713,0.1695029156619403,0.962537815555746,0.1903813993251552,0.7537602621401828,0.1700666801598312,0.6212,0.2060000038146972,-0.0640909056080712,0.0364970881527569,-0.341337815555746,0.015618604489542,-0.1325602621401828,0.035933323654866,1,0,1,stress
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,62.12,63.42,59.73,60.13,3974.1298828125,3979.199951171875,3951.530029296875,3971.27001953125,4014600000,20.530000686645508,21.399999618530273,19.90999984741211,19.969999313354492,0.0050071832660621,-0.0015750832883878,0.3982211843378175,0.1504685043443183,0.9491726288330486,0.1903251892826881,0.7537941685596181,0.1660101411555811,0.6013000000000001,0.1996999931335449,0.2030788156621825,0.0492314887892266,-0.3478726288330486,0.0093748038508568,-0.152494168559618,0.0336898519779638,1,0,1,stress
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008,60.13,64.96,58.82,64.49,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,4145250000,19.38999938964844,19.450000762939453,19.09000015258789,19.1200008392334,0.039117969089514,0.0141368707750468,0.462835627627339,0.1633511589467295,0.8785174742508205,0.179873049262456,0.7586555913697601,0.1719801561636239,0.6448999999999999,0.1912000083923339,0.1820643723726609,0.0278488494456044,-0.2336174742508205,0.0113269591298779,-0.1137555913697602,0.01921985222871,1,0,1,stress
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256,64.49,66.82,62.34,62.74,4046.739990234375,4057.85009765625,4032.10009765625,4050.830078125,3930860000,19.1200008392334,20.079999923706055,18.850000381469727,19.020000457763672,-0.0113547262470763,0.0056989991994826,0.4631382070573878,0.149666117604709,0.8792115159302213,0.1635338754016545,0.7180602750758769,0.1727290137808518,0.6274000000000001,0.1902000045776367,0.1642617929426122,0.0405338869729277,-0.2518115159302212,0.0266661291759822,-0.0906602750758768,0.0174709907967849,0,0,0,normal
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139,62.74,62.99,57.97,58.52,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,4525120000,19.209999084472656,19.43000030517578,18.520000457763672,18.700000762939453,0.0154649894422888,0.0143333277820365,0.4161063619777657,0.0963967213215606,0.5152667689788167,0.1680320695462636,0.7092774374338957,0.1734952490296738,0.5852,0.1870000076293945,0.1690936380222343,0.0906032863078339,0.0699332310211833,0.0189679380831309,-0.1240774374338956,0.0135047585997207,0,0,0,normal
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405,60.28,62.44,58.38,61.83,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4234700000,19.790000915527344,19.829999923706055,18.540000915527344,18.549999237060547,-0.0236518887369663,0.0036920225658028,0.3830951329193189,0.0955131753054428,0.5334824753362502,0.1591583350251204,0.7052858447082246,0.1735596582166804,0.6183,0.1854999923706054,0.235204867080681,0.0899868170651626,0.0848175246637498,0.026341657345485,-0.0869858447082246,0.011940334153925,0,0,0,normal
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691,61.83,61.83,59.45,59.65,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,4227800000,18.790000915527344,20.030000686645508,18.579999923706055,19.0,0.0130607388888046,-0.0058138397451625,0.3371126906814347,0.1200300759487273,0.5219729920301827,0.1576861466476394,0.7052225180823484,0.163408420818302,0.5965,0.19,0.2593873093185653,0.0699699240512727,0.0745270079698173,0.0323138533523605,-0.1087225180823483,0.0265915791816979,0,0,0,normal
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,59.65,60.56,57.93,58.02,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,3968020000,19.420000076293945,20.079999923706055,19.0,19.079999923706055,0.0001611772903976,-0.0024954816571214,0.3207295607589823,0.1266814024904258,0.5166095062148855,0.1464260708925772,0.7037818974624457,0.1635488718196936,0.5802,0.1907999992370605,0.2594704392410177,0.0641185967466347,0.0635904937851145,0.0443739283444833,-0.1235818974624456,0.0272511274173669,0,0,0,normal
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,58.02,59.81,56.61,57.06,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,3486690000,19.299999237060547,19.8799991607666,18.350000381469727,18.399999618530273,-0.0048462984303144,0.0035727731328032,0.3266320649279977,0.1208008612689655,0.3520319951738768,0.1330377841130579,0.7029688518020658,0.1632102600717236,0.5706,0.1839999961853027,0.2439679350720023,0.0631991349163372,0.2185680048261232,0.0509622120722448,-0.1323688518020658,0.0207897361135791,0,0,0,normal
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622,58.56,63.05,57.17,62.16,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,3423650000,19.38999938964844,20.049999237060547,18.93000030517578,18.969999313354492,0.0556234143654663,0.00099580701701,0.4064419502530107,0.1021182919799363,0.4192598610578014,0.1308799281841393,0.7084399081078401,0.1596207584305761,0.6215999999999999,0.1896999931335449,0.2151580497469892,0.0875817011536086,0.2023401389421985,0.0588200649494056,-0.0868399081078401,0.0300792347029688,0,0,0,normal
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621,62.16,63.03,60.12,60.18,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,3665830000,19.079999923706055,19.280000686645508,18.559999465942383,19.100000381469727,0.0188207787579409,-4.135333298352082e-05,0.3912743998568222,0.1012075200608048,0.4218382630410188,0.1227741614122593,0.7089760303854422,0.1595500446861055,0.6018,0.1910000038146972,0.2105256001431777,0.0897924837538924,0.1799617369589812,0.0682258424024379,-0.1071760303854422,0.0314499591285917,0,0,0,normal
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451,60.18,60.27,55.86,55.87,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,3633120000,19.3799991607666,19.979999542236328,18.25,19.09000015258789,-0.0103964274481094,-0.0041434563234613,0.4083365824687934,0.0586945759131319,0.3961139344258992,0.0945910907369322,0.7077721664449182,0.1598271617998796,0.5587,0.1909000015258789,0.1503634175312065,0.132205425612747,0.1625860655741007,0.0963089107889467,-0.1490721664449182,0.0310728397259993,0,0,0,normal
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731,55.87,56.77,55.03,55.47,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,3596590000,18.829999923706055,19.059999465942383,17.770000457763672,17.799999237060547,0.0161223075102938,0.0131755104978315,0.3484112407924686,0.1005269381981245,0.3733384737319555,0.1044334631000838,0.707190402146044,0.1626399696737314,0.5547,0.1779999923706054,0.2062887592075313,0.0774730541724809,0.1813615262680444,0.0735665292705216,-0.152490402146044,0.015360022696874,0,0,0,normal
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452,55.47,57.07,53.14,53.46,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,3575690000,17.940000534057617,18.1200008392334,17.06999969482422,17.06999969482422,0.0030601214496096,-0.0020715175845779,0.3530513818004094,0.092447119896185,0.3374406139739631,0.1064635827899949,0.7058999479009983,0.1619715356450693,0.5346,0.1706999969482422,0.1815486181995905,0.0782528770520572,0.1971593860260369,0.0642364141582473,-0.1712999479009983,0.0087284613031728,0,0,0,normal
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127,56.4,57.31,53.72,55.6,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,3611180000,17.579999923706055,17.790000915527344,16.899999618530273,16.950000762939453,-0.0346180965654564,0.0033007035826147,0.4477731756550734,0.0889689118544917,0.3742530071005663,0.1063060370959352,0.6972155091929738,0.1560016658310917,0.556,0.1695000076293945,0.1082268243449266,0.0805310957749028,0.1817469928994337,0.0631939705334593,-0.1412155091929737,0.0134983417983028,0,0,0,normal
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434,55.6,56.44,55.01,55.63,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,3536640000,16.940000534057617,17.34000015258789,16.579999923706055,16.829999923706055,0.0317610898162718,0.0008548548034659,0.4632668359685208,0.0885891970560234,0.3899991846966705,0.1047430311701988,0.6999354126471709,0.1560008103463556,0.5563,0.1682999992370605,0.0930331640314792,0.0797108021810371,0.1663008153033295,0.0635569680668617,-0.1436354126471708,0.0122991888907049,0,0,0,normal
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.48656,55.63,56.1,54.35,55.71,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,3572560000,17.299999237060547,17.719999313354492,16.170000076293945,16.459999084472656,-0.0535101387040663,-8.426554793962826e-05,0.4885958205268119,0.089197202965158,0.4402814455102023,0.0927202140121679,0.7219426855341206,0.148202353032251,0.5571,0.1645999908447265,0.0685041794731881,0.0754027878795685,0.1168185544897977,0.0718797768325586,-0.1648426855341205,0.0163976378124755,0,0,0,normal
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09372,55.14,56.16,54.02,56.11,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,3772080000,16.850000381469727,17.690000534057617,16.329999923706055,17.170000076293945,-0.0194060340625738,-0.0059703351883111,0.466588446124422,0.1001208576310349,0.4459919885583295,0.0973180254082487,0.7208600781443958,0.1497239247093299,0.5611,0.1717000007629394,0.094511553875578,0.0715791431319045,0.1151080114416705,0.0743819753546907,-0.1597600781443957,0.0219760760536095,0,0,0,normal
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.7679,56.11,56.22,53.15,54.82,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,3611750000,17.510000228881836,17.709999084472656,16.579999923706055,16.770000457763672,-0.0353440507714546,0.0009027812573008,0.4917756656041425,0.0942234893019555,0.4647465091078226,0.07728110846998,0.7003171545699652,0.1375253812775174,0.5482,0.1677000045776367,0.0564243343958575,0.0734765152756812,0.0834534908921774,0.0904188961076567,-0.1521171545699652,0.0301746233001193,0,0,0,normal
2023-04-24,27590.59,28000.0,26942.82,27510.93,53111.56874,54.22,54.3,52.42,52.72,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,3290940000,18.219999313354492,18.239999771118164,16.739999771118164,16.889999389648438,0.0090587774604433,0.0008512167782723,0.4756899253108773,0.046915511538204,0.4573449692774645,0.0758763488713769,0.6977122380307579,0.1285465400177545,0.5272,0.1688999938964843,0.0515100746891227,0.1219844823582803,0.0698550307225355,0.0930236450251074,-0.1705122380307578,0.0403534538787298,0,0,0,normal
2023-04-25,27510.93,28399.99,27192.0,28300.79,52325.14637,52.72,53.53,52.08,52.38,4126.43017578125,4126.43017578125,4071.3798828125,4071.6298828125,3978640000,17.6200008392334,19.86000061035156,17.329999923706055,18.760000228881836,0.0283063392000716,-0.0159371838185764,0.5345164412483497,0.1056703683012742,0.4706475426825886,0.0998434694561637,0.4840789632045612,0.1386616124943995,0.5238,0.1876000022888183,-0.0107164412483496,0.0819296339875441,0.0531524573174114,0.0877565328326546,0.0397210367954388,0.0489383897944188,0,0,0,normal
2023-04-26,28300.8,30036.0,27235.0,28415.29,129228.40403,52.39,58.62,51.68,55.47,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,3837030000,18.65999984741211,19.61000061035156,17.8700008392334,18.84000015258789,0.0040376611202662,-0.0038485835033448,0.5111799393995597,0.0982056375489302,0.4709059024226992,0.1005286908859006,0.481232506887904,0.132491793600001,0.5547,0.1884000015258789,0.0435200606004402,0.0901943639769487,0.0837940975773007,0.0878713106399783,0.073467493112096,0.0559082079258779,0,0,0,normal
2023-04-27,28415.29,29890.0,28378.86,29472.77,95430.82431,55.46,56.97,53.47,55.07,4075.2900390625,4138.240234375,4075.2900390625,4135.35009765625,3750550000,18.43000030517578,18.43000030517578,16.719999313354492,17.030000686645508,0.0365394056503652,0.0193771934026963,0.5262010362471129,0.168786233348898,0.4937741631335859,0.1309988536847135,0.4857676472507701,0.1402311720797347,0.5507,0.170300006866455,0.024498963752887,0.001513773517557,0.056925836866414,0.0393011531817415,0.0649323527492298,0.0300688347867203,0,0,0,normal
2023-04-28,29472.77,29599.54,28891.0,29311.7,54298.16578,55.07,55.1,50.61,50.73,4129.6298828125,4170.06005859375,4127.18017578125,4169.47998046875,4087800000,17.209999084472656,17.649999618530273,15.720000267028809,15.779999732971191,-0.0054800325013604,0.0082193313132434,0.4018974399999194,0.177148085986804,0.4332665667595297,0.1350242547650101,0.4821512055396116,0.133852835378714,0.5073,0.1577999973297119,0.1054025600000805,-0.019348088657092,0.0740334332404702,0.0227757425647018,0.0251487944603883,0.0239471619509979,0,0,0,normal
2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.65958,53.3,55.07,53.02,53.19,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,3321370000,16.40999984741211,16.6200008392334,15.529999732971191,16.079999923706055,-0.0433473531581492,-0.0003861810485107,0.4756803410693965,0.1716469165255818,0.4582833224893933,0.135085786644329,0.4279621734987295,0.1284480983039877,0.5318999999999999,0.1607999992370605,0.0562196589306034,-0.0108469172885212,0.0736166775106066,0.0257142125927315,0.1039378265012704,0.0323519009330728,0,0,0,normal
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.5224,53.19,53.55,51.95,53.21,4164.10009765625,4164.10009765625,4089.719970703125,4119.580078125,4486130000,16.270000457763672,19.809999465942383,16.260000228881836,17.780000686645508,0.0212069961651957,-0.0116539066805717,0.4215843578061637,0.1885990708943667,0.4708196581326891,0.1441045766983639,0.4309451964491859,0.1327081065948044,0.5321,0.177800006866455,0.1105156421938363,-0.0107990640279116,0.0612803418673109,0.0336954301680911,0.1011548035508141,0.0450919002716506,0,0,0,normal
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213,53.21,54.41,50.94,52.92,4122.25,4148.2998046875,4088.860107421875,4090.75,4246510000,17.81999969482422,18.829999923706055,17.190000534057617,18.34000015258789,0.0123510956020622,-0.0070229080548929,0.4226591192674326,0.1921443787196746,0.468118973947729,0.1347912194904498,0.4305648324846691,0.1302300502604169,0.5292,0.1834000015258789,0.1065408807325674,-0.0087443771937957,0.061081026052271,0.048608782035429,0.0986351675153309,0.053169951265462,0,0,0,normal
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.47501,52.92,54.03,51.6,51.9,4082.550048828125,4082.610107421875,4048.280029296875,4061.219970703125,4920090000,19.170000076293945,21.329999923706055,18.670000076293945,20.09000015258789,-0.0064979822282647,-0.0072449134550627,0.4023501796586041,0.1708116110528687,0.4673805621544227,0.1373788491657878,0.4205259313548029,0.1219767772803086,0.519,0.2009000015258789,0.1166498203413959,0.0300883904730102,0.0516194378455773,0.0635211523600911,0.0984740686451971,0.0789232242455703,0,0,0,normal
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048,51.9,52.6,51.41,51.67,4084.72998046875,4147.02001953125,4084.72998046875,4136.25,4186270000,19.5,19.6299991607666,16.690000534057617,17.190000534057617,0.0228809046533425,0.0183061663818797,0.4204828180985648,0.2009103476720083,0.4577477397588154,0.1600647804613389,0.4117276751041808,0.1317926051676628,0.5167,0.1719000053405761,0.0962171819014352,-0.0290103423314321,0.0589522602411846,0.0118352248792372,0.1049723248958192,0.0401074001729133,0,0,0,normal
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179,51.68,51.87,50.79,51.34,4136.97998046875,4142.2998046875,4123.81005859375,4138.1201171875,3641640000,17.729999542236328,17.8799991607666,16.829999923706055,16.979999542236328,-0.0642753515858332,0.000452026484882,0.5280302815384621,0.1640262659206996,0.5079095761274115,0.1600195218993784,0.4449720000899431,0.1312535317126031,0.5134000000000001,0.1697999954223633,-0.014630281538462,0.0057737295016636,0.0054904238725885,0.0097804735229848,0.0684279999100569,0.0385464637097602,0,0,0,normal
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069,51.34,52.02,51.07,51.98,4124.25,4130.35009765625,4116.64990234375,4119.169921875,3810140000,17.290000915527344,17.860000610351562,17.219999313354492,17.709999084472656,-0.0014655392981985,-0.0045899389490595,0.5297083584855489,0.1551467189030618,0.4606857187252527,0.1610465276629046,0.4434760600576413,0.1323808412276005,0.5197999999999999,0.1770999908447265,-0.0099083584855489,0.0219532719416647,0.0591142812747472,0.0160534631818219,0.0763239399423586,0.044719149617126,0,0,0,normal
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355,51.98,52.31,50.55,50.86,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,4057160000,17.579999923706055,18.309999465942383,16.360000610351562,16.940000534057617,-0.0010690420309266,0.0044739422419144,0.4701108847725728,0.1595969837960924,0.4545237431328763,0.1604030533800429,0.4433025031444003,0.1324531898635703,0.5085999999999999,0.1694000053405761,0.0384891152274271,0.0098030215444837,0.0540762568671236,0.0089969519605332,0.0652974968555996,0.0369468154770058,0,0,0,normal
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31365,50.86,51.98,48.61,51.21,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,3752900000,16.799999237060547,18.190000534057617,16.6299991607666,16.93000030517578,-0.0230965139643067,-0.0016980648897067,0.4514145828004238,0.141996852280833,0.4396509357298697,0.1605414162594972,0.4326408441684779,0.1270279788466874,0.5121,0.1693000030517578,0.0606854171995762,0.0273031507709248,0.0724490642701303,0.0087585867922606,0.079459155831522,0.0422720242050704,0,0,0,normal
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,51.21,52.86,50.09,50.09,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,3533740000,16.829999923706055,17.920000076293945,16.3799991607666,17.030000686645508,-0.0064582917274088,-0.001584561589439,0.428006653072335,0.1335850257267222,0.4378482573381382,0.1606089151560012,0.4319198952964619,0.1263593350078298,0.5009,0.170300006866455,0.072893346927665,0.0367149811397328,0.0630517426618618,0.0096910917104538,0.0689801047035381,0.0439406718586252,0,0,0,normal
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,48.02,53.18,47.94,52.28,4126.64990234375,4141.25,4110.27001953125,4136.27978515625,3562170000,17.440000534057617,18.15999984741211,17.079999923706055,17.1200008392334,0.013608415777521,0.0029537976803169,0.4539453547216061,0.1199570202944663,0.4223703105871629,0.1439124438607886,0.4313193132654129,0.1197409324865416,0.5228,0.1712000083923339,0.0688546452783939,0.0512429880978676,0.1004296894128371,0.0272875645315453,0.0914806867345871,0.0514590759057923,0,0,0,normal
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,52.28,52.51,50.33,50.57,4127.9501953125,4135.5400390625,4109.85986328125,4109.89990234375,3654200000,17.540000915527344,18.299999237060547,17.260000228881836,17.989999771118164,-0.0047346773571329,-0.0063981076819174,0.4007514768816042,0.0616550355810867,0.4212019255674294,0.1460117159328974,0.426356626318446,0.1207638510298591,0.5057,0.1798999977111816,0.1049485231183958,0.1182449621300949,0.0844980744325706,0.0338882817782842,0.079343373681554,0.0591361466813225,0,0,0,normal
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,50.57,50.57,49.16,49.72,4122.85009765625,4164.669921875,4113.6201171875,4158.77001953125,4039080000,17.959999084472656,18.260000228881836,16.68000030517578,16.8700008392334,0.0136583223911844,0.0118206886220715,0.2007519809596548,0.0987813748327124,0.3889261133095102,0.1301798569126984,0.426530527274117,0.124300281612247,0.4972,0.1687000083923339,0.2964480190403452,0.0699186335596215,0.1082738866904897,0.0385201514796355,0.0706694727258829,0.0443997267800869,0,0,0,normal
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,49.72,49.91,46.1,46.28,4157.68017578125,4202.2001953125,4153.5,4198.0498046875,3980500000,16.920000076293945,17.149999618530273,16.049999237060547,16.049999237060547,-0.021552134669642,0.0094007230637271,0.2345109843629246,0.1028322781906684,0.3950838367307694,0.1316430810913926,0.430678281935504,0.1265950817280795,0.4628,0.1604999923706054,0.2282890156370753,0.057667714179937,0.0677161632692305,0.0288569112792128,0.0321217180644959,0.0339049106425259,0,0,0,normal
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,46.28,46.95,45.07,46.52,4204.14990234375,4212.91015625,4180.2001953125,4191.97998046875,4041900000,16.1299991607666,17.360000610351562,15.850000381469728,16.809999465942383,0.0021965859345866,-0.0014469138806754,0.237166055532077,0.1046857215020727,0.3578933660555071,0.1318563373746824,0.4307057313973942,0.1264983906112451,0.4652,0.1680999946594238,0.228033944467923,0.0634142731573511,0.1073066339444929,0.0362436572847414,0.0344942686026058,0.0416016040481787,0,0,0,normal
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,47.02,48.0,45.54,47.58,4190.77978515625,4209.22021484375,4179.68017578125,4192.6298828125,3728520000,17.450000762939453,18.1299991607666,16.81999969482422,17.209999084472656,-0.0011535557238824,0.0001550226798023,0.1948220309636943,0.1026073239224359,0.3406247942390167,0.1198839292148333,0.39537031557827,0.1265047046324034,0.4758,0.1720999908447265,0.2809779690363057,0.0694926669222906,0.1351752057609833,0.0522160616298932,0.0804296844217299,0.0455952862123231,0,0,0,normal
